2022-06-24 13:07:36,257 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:07:36,277 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:07:36,296 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:07:36,406 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:07:37,209 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:07:44,946 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:07:44,947 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:08:00,415 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:08:00,416 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:08:04,209 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:08:04,246 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:08:04,265 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:08:04,320 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:08:04,818 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:08:07,681 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:08:15,905 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:08:15,905 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:08:31,284 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
2022-06-24 13:08:31,284 DEBUG   SenderThread:51173 [sender.py:send_request():249] send_request: stop_status
2022-06-24 13:08:32,849 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: partial_history
2022-06-24 13:08:32,886 DEBUG   SenderThread:51173 [sender.py:send():235] send: history
2022-06-24 13:08:32,905 DEBUG   SenderThread:51173 [sender.py:send():235] send: summary
2022-06-24 13:08:33,018 INFO    SenderThread:51173 [sender.py:_save_file():949] saving file wandb-summary.json with policy end
2022-06-24 13:08:33,431 INFO    Thread-10 :51173 [dir_watcher.py:_on_file_modified():269] file/dir modified: /Users/polcom/Code/RL/a3c_pong/wandb/run-20220624_130059-6v3h5ki2/files/wandb-summary.json
2022-06-24 13:08:41,583 DEBUG   SenderThread:51173 [sender.py:send():235] send: stats
2022-06-24 13:08:46,636 DEBUG   HandlerThread:51173 [handler.py:handle_request():141] handle_request: stop_status
